,time,ecgpoint
8605,2024-04-22 15:52:26.411+02,-266
8606,2024-04-22 15:52:26.415+02,-274
8607,2024-04-22 15:52:26.419+02,-283
8608,2024-04-22 15:52:26.423+02,-279
8609,2024-04-22 15:52:26.427+02,-245
8610,2024-04-22 15:52:26.431+02,-192
8611,2024-04-22 15:52:26.435+02,-153
8612,2024-04-22 15:52:26.439+02,-163
8613,2024-04-22 15:52:26.443+02,-204
8614,2024-04-22 15:52:26.447+02,-232
8615,2024-04-22 15:52:26.451+02,-224
8616,2024-04-22 15:52:26.455+02,-189
8617,2024-04-22 15:52:26.459+02,-164
8618,2024-04-22 15:52:26.463+02,-145
8619,2024-04-22 15:52:26.467+02,-112
8620,2024-04-22 15:52:26.471+02,-70
8621,2024-04-22 15:52:26.475+02,-50
8622,2024-04-22 15:52:26.479+02,-62
8623,2024-04-22 15:52:26.483+02,-82
8624,2024-04-22 15:52:26.487+02,-77
8625,2024-04-22 15:52:26.491+02,-33
8626,2024-04-22 15:52:26.495+02,16
8627,2024-04-22 15:52:26.499+02,51
8628,2024-04-22 15:52:26.503+02,60
8629,2024-04-22 15:52:26.507+02,62
8630,2024-04-22 15:52:26.511+02,61
8631,2024-04-22 15:52:26.515+02,54
8632,2024-04-22 15:52:26.519+02,33
8633,2024-04-22 15:52:26.523+02,20
8634,2024-04-22 15:52:26.527+02,23
8635,2024-04-22 15:52:26.531+02,46
8636,2024-04-22 15:52:26.535+02,87
8637,2024-04-22 15:52:26.539+02,114
8638,2024-04-22 15:52:26.543+02,115
8639,2024-04-22 15:52:26.547+02,104
8640,2024-04-22 15:52:26.551+02,103
8641,2024-04-22 15:52:26.555+02,131
8642,2024-04-22 15:52:26.559+02,155
8643,2024-04-22 15:52:26.563+02,140
8644,2024-04-22 15:52:26.567+02,91
8645,2024-04-22 15:52:26.571+02,47
8646,2024-04-22 15:52:26.575+02,42
8647,2024-04-22 15:52:26.579+02,85
8648,2024-04-22 15:52:26.583+02,138
8649,2024-04-22 15:52:26.587+02,164
8650,2024-04-22 15:52:26.591+02,151
8651,2024-04-22 15:52:26.595+02,125
8652,2024-04-22 15:52:26.599+02,113
8653,2024-04-22 15:52:26.603+02,125
8654,2024-04-22 15:52:26.607+02,147
8655,2024-04-22 15:52:26.611+02,166
8656,2024-04-22 15:52:26.615+02,164
8657,2024-04-22 15:52:26.619+02,151
8658,2024-04-22 15:52:26.623+02,145
8659,2024-04-22 15:52:26.627+02,148
8660,2024-04-22 15:52:26.631+02,151
8661,2024-04-22 15:52:26.635+02,151
8662,2024-04-22 15:52:26.639+02,154
8663,2024-04-22 15:52:26.643+02,168
8664,2024-04-22 15:52:26.647+02,182
8665,2024-04-22 15:52:26.651+02,180
8666,2024-04-22 15:52:26.655+02,167
8667,2024-04-22 15:52:26.659+02,153
8668,2024-04-22 15:52:26.663+02,150
8669,2024-04-22 15:52:26.667+02,153
8670,2024-04-22 15:52:26.671+02,163
8671,2024-04-22 15:52:26.675+02,168
8672,2024-04-22 15:52:26.679+02,177
8673,2024-04-22 15:52:26.683+02,181
8674,2024-04-22 15:52:26.687+02,177
8675,2024-04-22 15:52:26.691+02,174
8676,2024-04-22 15:52:26.695+02,177
8677,2024-04-22 15:52:26.699+02,180
8678,2024-04-22 15:52:26.703+02,172
8679,2024-04-22 15:52:26.707+02,157
8680,2024-04-22 15:52:26.711+02,170
8681,2024-04-22 15:52:26.715+02,222
8682,2024-04-22 15:52:26.719+02,288
8683,2024-04-22 15:52:26.723+02,296
8684,2024-04-22 15:52:26.727+02,173
8685,2024-04-22 15:52:26.731+02,-93
8686,2024-04-22 15:52:26.735+02,-416
8687,2024-04-22 15:52:26.739+02,-653
8688,2024-04-22 15:52:26.743+02,-695
8689,2024-04-22 15:52:26.747+02,-534
8690,2024-04-22 15:52:26.751+02,-275
8691,2024-04-22 15:52:26.755+02,-37
8692,2024-04-22 15:52:26.759+02,104
8693,2024-04-22 15:52:26.763+02,155
8694,2024-04-22 15:52:26.767+02,177
8695,2024-04-22 15:52:26.771+02,187
8696,2024-04-22 15:52:26.775+02,192
8697,2024-04-22 15:52:26.779+02,192
8698,2024-04-22 15:52:26.783+02,203
8699,2024-04-22 15:52:26.787+02,216
8700,2024-04-22 15:52:26.791+02,222
8701,2024-04-22 15:52:26.795+02,213
8702,2024-04-22 15:52:26.799+02,192
8703,2024-04-22 15:52:26.803+02,188
8704,2024-04-22 15:52:26.807+02,198
8705,2024-04-22 15:52:26.811+02,207
8706,2024-04-22 15:52:26.815+02,199
8707,2024-04-22 15:52:26.819+02,182
8708,2024-04-22 15:52:26.823+02,182
8709,2024-04-22 15:52:26.827+02,202
8710,2024-04-22 15:52:26.831+02,223
8711,2024-04-22 15:52:26.835+02,226
8712,2024-04-22 15:52:26.839+02,209
8713,2024-04-22 15:52:26.843+02,197
8714,2024-04-22 15:52:26.847+02,206
8715,2024-04-22 15:52:26.851+02,214
8716,2024-04-22 15:52:26.855+02,208
8717,2024-04-22 15:52:26.859+02,189
8718,2024-04-22 15:52:26.863+02,171
8719,2024-04-22 15:52:26.867+02,161
8720,2024-04-22 15:52:26.871+02,156
8721,2024-04-22 15:52:26.875+02,162
8722,2024-04-22 15:52:26.879+02,176
8723,2024-04-22 15:52:26.883+02,197
8724,2024-04-22 15:52:26.887+02,220
8725,2024-04-22 15:52:26.891+02,224
8726,2024-04-22 15:52:26.895+02,216
8727,2024-04-22 15:52:26.899+02,201
8728,2024-04-22 15:52:26.903+02,189
8729,2024-04-22 15:52:26.907+02,182
8730,2024-04-22 15:52:26.911+02,176
8731,2024-04-22 15:52:26.915+02,171
8732,2024-04-22 15:52:26.919+02,172
8733,2024-04-22 15:52:26.923+02,168
8734,2024-04-22 15:52:26.927+02,158
8735,2024-04-22 15:52:26.931+02,154
8736,2024-04-22 15:52:27.099+02,156
8737,2024-04-22 15:52:27.103+02,159
8738,2024-04-22 15:52:27.107+02,172
8739,2024-04-22 15:52:27.111+02,181
8740,2024-04-22 15:52:27.115+02,182
8741,2024-04-22 15:52:27.119+02,171
8742,2024-04-22 15:52:27.123+02,163
8743,2024-04-22 15:52:27.127+02,158
8744,2024-04-22 15:52:27.131+02,164
8745,2024-04-22 15:52:27.135+02,166
8746,2024-04-22 15:52:27.139+02,170
8747,2024-04-22 15:52:27.143+02,167
8748,2024-04-22 15:52:27.147+02,166
8749,2024-04-22 15:52:27.151+02,164
8750,2024-04-22 15:52:27.155+02,160
8751,2024-04-22 15:52:27.159+02,152
8752,2024-04-22 15:52:27.163+02,138
8753,2024-04-22 15:52:27.167+02,111
8754,2024-04-22 15:52:27.171+02,93
8755,2024-04-22 15:52:27.175+02,91
8756,2024-04-22 15:52:27.179+02,101
8757,2024-04-22 15:52:27.183+02,113
8758,2024-04-22 15:52:27.187+02,113
8759,2024-04-22 15:52:27.191+02,112
8760,2024-04-22 15:52:27.195+02,119
8761,2024-04-22 15:52:27.199+02,133
8762,2024-04-22 15:52:27.203+02,146
8763,2024-04-22 15:52:27.207+02,146
8764,2024-04-22 15:52:27.211+02,141
8765,2024-04-22 15:52:27.215+02,138
8766,2024-04-22 15:52:27.219+02,140
8767,2024-04-22 15:52:27.223+02,135
8768,2024-04-22 15:52:27.227+02,120
8769,2024-04-22 15:52:27.231+02,115
8770,2024-04-22 15:52:27.235+02,120
8771,2024-04-22 15:52:27.239+02,126
8772,2024-04-22 15:52:27.243+02,121
8773,2024-04-22 15:52:27.247+02,112
8774,2024-04-22 15:52:27.251+02,105
8775,2024-04-22 15:52:27.255+02,114
8776,2024-04-22 15:52:27.259+02,152
8777,2024-04-22 15:52:27.263+02,194
8778,2024-04-22 15:52:27.267+02,208
8779,2024-04-22 15:52:27.271+02,118
8780,2024-04-22 15:52:27.275+02,-110
8781,2024-04-22 15:52:27.279+02,-428
8782,2024-04-22 15:52:27.283+02,-701
8783,2024-04-22 15:52:27.287+02,-801
8784,2024-04-22 15:52:27.291+02,-685
8785,2024-04-22 15:52:27.295+02,-443
8786,2024-04-22 15:52:27.299+02,-195
8787,2024-04-22 15:52:27.303+02,-20
8788,2024-04-22 15:52:27.307+02,75
8789,2024-04-22 15:52:27.311+02,116
8790,2024-04-22 15:52:27.315+02,130
8791,2024-04-22 15:52:27.319+02,137
8792,2024-04-22 15:52:27.323+02,147
8793,2024-04-22 15:52:27.327+02,165
8794,2024-04-22 15:52:27.331+02,176
8795,2024-04-22 15:52:27.335+02,182
8796,2024-04-22 15:52:27.339+02,175
8797,2024-04-22 15:52:27.343+02,165
8798,2024-04-22 15:52:27.347+02,161
8799,2024-04-22 15:52:27.351+02,167
8800,2024-04-22 15:52:27.355+02,177
8801,2024-04-22 15:52:27.359+02,178
8802,2024-04-22 15:52:27.363+02,166
8803,2024-04-22 15:52:27.367+02,153
8804,2024-04-22 15:52:27.371+02,148
8805,2024-04-22 15:52:27.375+02,145
8806,2024-04-22 15:52:27.379+02,148
8807,2024-04-22 15:52:27.383+02,158
8808,2024-04-22 15:52:27.387+02,176
8809,2024-04-22 15:52:27.391+02,202
8810,2024-04-22 15:52:27.395+02,215
8811,2024-04-22 15:52:27.399+02,217
8812,2024-04-22 15:52:27.403+02,211
8813,2024-04-22 15:52:27.407+02,213
8814,2024-04-22 15:52:27.411+02,221
8815,2024-04-22 15:52:27.415+02,218
8816,2024-04-22 15:52:27.419+02,208
8817,2024-04-22 15:52:27.423+02,193
8818,2024-04-22 15:52:27.427+02,186
8819,2024-04-22 15:52:27.431+02,187
8820,2024-04-22 15:52:27.435+02,193
8821,2024-04-22 15:52:27.439+02,196
8822,2024-04-22 15:52:27.443+02,192
8823,2024-04-22 15:52:27.447+02,186
8824,2024-04-22 15:52:27.451+02,182
8825,2024-04-22 15:52:27.455+02,183
8826,2024-04-22 15:52:27.459+02,188
8827,2024-04-22 15:52:27.463+02,185
8828,2024-04-22 15:52:27.467+02,175
8829,2024-04-22 15:52:27.471+02,157
8830,2024-04-22 15:52:27.475+02,142
8831,2024-04-22 15:52:27.479+02,135
8832,2024-04-22 15:52:27.483+02,133
8833,2024-04-22 15:52:27.487+02,144
8834,2024-04-22 15:52:27.491+02,159
8835,2024-04-22 15:52:27.495+02,168
8836,2024-04-22 15:52:27.499+02,154
8837,2024-04-22 15:52:27.503+02,119
8838,2024-04-22 15:52:27.507+02,68
8839,2024-04-22 15:52:27.511+02,41
8840,2024-04-22 15:52:27.515+02,42
8841,2024-04-22 15:52:27.519+02,73
8842,2024-04-22 15:52:27.523+02,97
8843,2024-04-22 15:52:27.527+02,89
8844,2024-04-22 15:52:27.531+02,65
8845,2024-04-22 15:52:27.535+02,47
8846,2024-04-22 15:52:27.539+02,53
8847,2024-04-22 15:52:27.543+02,78
8848,2024-04-22 15:52:27.547+02,96
8849,2024-04-22 15:52:27.551+02,94
8850,2024-04-22 15:52:27.555+02,82
8851,2024-04-22 15:52:27.559+02,77
8852,2024-04-22 15:52:27.563+02,88
8853,2024-04-22 15:52:27.567+02,109
8854,2024-04-22 15:52:27.571+02,127
8855,2024-04-22 15:52:27.575+02,138
8856,2024-04-22 15:52:27.579+02,138
8857,2024-04-22 15:52:27.583+02,143
8858,2024-04-22 15:52:27.587+02,161
8859,2024-04-22 15:52:27.591+02,189
8860,2024-04-22 15:52:27.595+02,205
8861,2024-04-22 15:52:27.599+02,195
8862,2024-04-22 15:52:27.603+02,173
8863,2024-04-22 15:52:27.607+02,149
8864,2024-04-22 15:52:27.611+02,135
8865,2024-04-22 15:52:27.615+02,131
8866,2024-04-22 15:52:27.619+02,132
8867,2024-04-22 15:52:27.623+02,139
8868,2024-04-22 15:52:27.627+02,150
8869,2024-04-22 15:52:27.631+02,160
8870,2024-04-22 15:52:27.635+02,158
8871,2024-04-22 15:52:27.639+02,143
8872,2024-04-22 15:52:27.643+02,121
8873,2024-04-22 15:52:27.647+02,105
8874,2024-04-22 15:52:27.651+02,95
8875,2024-04-22 15:52:27.655+02,90
8876,2024-04-22 15:52:27.659+02,86
8877,2024-04-22 15:52:27.663+02,83
8878,2024-04-22 15:52:27.667+02,77
8879,2024-04-22 15:52:27.671+02,73
8880,2024-04-22 15:52:27.675+02,75
8881,2024-04-22 15:52:27.679+02,80
8882,2024-04-22 15:52:27.683+02,79
8883,2024-04-22 15:52:27.687+02,74
8884,2024-04-22 15:52:27.691+02,68
8885,2024-04-22 15:52:27.695+02,67
8886,2024-04-22 15:52:27.699+02,70
8887,2024-04-22 15:52:27.703+02,71
8888,2024-04-22 15:52:27.707+02,66
8889,2024-04-22 15:52:27.711+02,53
8890,2024-04-22 15:52:27.715+02,40
8891,2024-04-22 15:52:27.719+02,41
8892,2024-04-22 15:52:27.723+02,41
8893,2024-04-22 15:52:27.727+02,29
8894,2024-04-22 15:52:27.731+02,2
8895,2024-04-22 15:52:27.735+02,-27
8896,2024-04-22 15:52:27.739+02,-38
8897,2024-04-22 15:52:27.743+02,-18
8898,2024-04-22 15:52:27.747+02,20
8899,2024-04-22 15:52:27.751+02,44
8900,2024-04-22 15:52:27.755+02,39
8901,2024-04-22 15:52:27.759+02,13
8902,2024-04-22 15:52:27.763+02,-9
8903,2024-04-22 15:52:27.767+02,-16
8904,2024-04-22 15:52:27.771+02,-7
8905,2024-04-22 15:52:27.775+02,2
8906,2024-04-22 15:52:27.779+02,9
8907,2024-04-22 15:52:27.783+02,8
8908,2024-04-22 15:52:27.787+02,12
8909,2024-04-22 15:52:27.791+02,18
8910,2024-04-22 15:52:27.795+02,20
8911,2024-04-22 15:52:27.799+02,10
8912,2024-04-22 15:52:27.803+02,-17
8913,2024-04-22 15:52:27.807+02,-46
8914,2024-04-22 15:52:27.811+02,-60
8915,2024-04-22 15:52:27.815+02,-28
8916,2024-04-22 15:52:27.819+02,38
8917,2024-04-22 15:52:27.823+02,90
8918,2024-04-22 15:52:27.827+02,54
8919,2024-04-22 15:52:27.831+02,-119
8920,2024-04-22 15:52:27.835+02,-418
8921,2024-04-22 15:52:27.839+02,-743
8922,2024-04-22 15:52:27.843+02,-964
8923,2024-04-22 15:52:27.847+02,-976
8924,2024-04-22 15:52:27.851+02,-795
8925,2024-04-22 15:52:27.855+02,-522
8926,2024-04-22 15:52:27.859+02,-270
8927,2024-04-22 15:52:27.863+02,-110
8928,2024-04-22 15:52:27.867+02,-34
8929,2024-04-22 15:52:27.871+02,0
8930,2024-04-22 15:52:27.875+02,19
8931,2024-04-22 15:52:27.879+02,31
8932,2024-04-22 15:52:27.883+02,41
8933,2024-04-22 15:52:27.887+02,55
8934,2024-04-22 15:52:27.891+02,73
8935,2024-04-22 15:52:27.895+02,72
8936,2024-04-22 15:52:27.899+02,56
8937,2024-04-22 15:52:27.903+02,32
8938,2024-04-22 15:52:27.907+02,21
8939,2024-04-22 15:52:27.911+02,29
8940,2024-04-22 15:52:27.915+02,45
8941,2024-04-22 15:52:27.919+02,61
8942,2024-04-22 15:52:27.923+02,69
8943,2024-04-22 15:52:27.927+02,59
8944,2024-04-22 15:52:27.931+02,42
8945,2024-04-22 15:52:27.935+02,24
8946,2024-04-22 15:52:27.939+02,11
8947,2024-04-22 15:52:27.943+02,8
8948,2024-04-22 15:52:27.947+02,1
8949,2024-04-22 15:52:27.951+02,-2
8950,2024-04-22 15:52:27.955+02,16
8951,2024-04-22 15:52:27.959+02,47
8952,2024-04-22 15:52:27.963+02,77
8953,2024-04-22 15:52:27.967+02,85
8954,2024-04-22 15:52:27.971+02,55
8955,2024-04-22 15:52:27.975+02,19
8956,2024-04-22 15:52:27.979+02,1
8957,2024-04-22 15:52:27.983+02,9
8958,2024-04-22 15:52:27.987+02,26
8959,2024-04-22 15:52:27.991+02,37
8960,2024-04-22 15:52:27.995+02,38
8961,2024-04-22 15:52:27.999+02,38
8962,2024-04-22 15:52:28.003+02,34
8963,2024-04-22 15:52:28.007+02,23
8964,2024-04-22 15:52:28.011+02,8
8965,2024-04-22 15:52:28.015+02,0
8966,2024-04-22 15:52:28.019+02,1
8967,2024-04-22 15:52:28.023+02,10
8968,2024-04-22 15:52:28.027+02,8
8969,2024-04-22 15:52:28.031+02,3
8970,2024-04-22 15:52:28.035+02,-6
8971,2024-04-22 15:52:28.039+02,-2
8972,2024-04-22 15:52:28.043+02,8
8973,2024-04-22 15:52:28.047+02,4
8974,2024-04-22 15:52:28.051+02,-23
8975,2024-04-22 15:52:28.055+02,-54
8976,2024-04-22 15:52:28.059+02,-65
8977,2024-04-22 15:52:28.063+02,-45
8978,2024-04-22 15:52:28.067+02,-10
8979,2024-04-22 15:52:28.071+02,11
8980,2024-04-22 15:52:28.075+02,-1
8981,2024-04-22 15:52:28.079+02,-30
8982,2024-04-22 15:52:28.083+02,-50
8983,2024-04-22 15:52:28.087+02,-53
8984,2024-04-22 15:52:28.091+02,-55
8985,2024-04-22 15:52:28.095+02,-58
8986,2024-04-22 15:52:28.099+02,-68
8987,2024-04-22 15:52:28.103+02,-75
8988,2024-04-22 15:52:28.107+02,-73
8989,2024-04-22 15:52:28.111+02,-64
8990,2024-04-22 15:52:28.115+02,-54
8991,2024-04-22 15:52:28.119+02,-38
8992,2024-04-22 15:52:28.123+02,-26
8993,2024-04-22 15:52:28.127+02,-26
8994,2024-04-22 15:52:28.131+02,-35
8995,2024-04-22 15:52:28.135+02,-47
8996,2024-04-22 15:52:28.139+02,-48
8997,2024-04-22 15:52:28.143+02,-32
8998,2024-04-22 15:52:28.147+02,-16
8999,2024-04-22 15:52:28.151+02,-8
9000,2024-04-22 15:52:28.155+02,-4
9001,2024-04-22 15:52:28.159+02,-4
9002,2024-04-22 15:52:28.163+02,3
9003,2024-04-22 15:52:28.167+02,2
9004,2024-04-22 15:52:28.171+02,1
9005,2024-04-22 15:52:28.175+02,2
9006,2024-04-22 15:52:28.179+02,5
9007,2024-04-22 15:52:28.183+02,5
9008,2024-04-22 15:52:28.187+02,-6
9009,2024-04-22 15:52:28.191+02,-25
9010,2024-04-22 15:52:28.195+02,-37
9011,2024-04-22 15:52:28.199+02,-40
9012,2024-04-22 15:52:28.203+02,-38
9013,2024-04-22 15:52:28.207+02,-30
9014,2024-04-22 15:52:28.211+02,-30
9015,2024-04-22 15:52:28.215+02,-31
9016,2024-04-22 15:52:28.219+02,-39
9017,2024-04-22 15:52:28.223+02,-53
9018,2024-04-22 15:52:28.227+02,-59
9019,2024-04-22 15:52:28.231+02,-59
9020,2024-04-22 15:52:28.235+02,-61
9021,2024-04-22 15:52:28.239+02,-69
9022,2024-04-22 15:52:28.243+02,-74
9023,2024-04-22 15:52:28.247+02,-70
9024,2024-04-22 15:52:28.251+02,-56
9025,2024-04-22 15:52:28.255+02,-48
9026,2024-04-22 15:52:28.259+02,-51
9027,2024-04-22 15:52:28.263+02,-74
9028,2024-04-22 15:52:28.267+02,-94
9029,2024-04-22 15:52:28.271+02,-100
9030,2024-04-22 15:52:28.275+02,-92
9031,2024-04-22 15:52:28.279+02,-88
9032,2024-04-22 15:52:28.283+02,-87
9033,2024-04-22 15:52:28.287+02,-86
9034,2024-04-22 15:52:28.291+02,-74
9035,2024-04-22 15:52:28.295+02,-59
9036,2024-04-22 15:52:28.299+02,-58
9037,2024-04-22 15:52:28.303+02,-63
9038,2024-04-22 15:52:28.307+02,-76
9039,2024-04-22 15:52:28.311+02,-95
9040,2024-04-22 15:52:28.315+02,-109
9041,2024-04-22 15:52:28.319+02,-123
9042,2024-04-22 15:52:28.323+02,-137
9043,2024-04-22 15:52:28.327+02,-141
9044,2024-04-22 15:52:28.331+02,-131
9045,2024-04-22 15:52:28.335+02,-118
9046,2024-04-22 15:52:28.339+02,-112
9047,2024-04-22 15:52:28.343+02,-117
9048,2024-04-22 15:52:28.347+02,-127
9049,2024-04-22 15:52:28.351+02,-131
9050,2024-04-22 15:52:28.355+02,-131
9051,2024-04-22 15:52:28.359+02,-121
9052,2024-04-22 15:52:28.363+02,-114
9053,2024-04-22 15:52:28.367+02,-111
9054,2024-04-22 15:52:28.371+02,-115
9055,2024-04-22 15:52:28.375+02,-119
9056,2024-04-22 15:52:28.379+02,-119
9057,2024-04-22 15:52:28.383+02,-117
9058,2024-04-22 15:52:28.387+02,-117
9059,2024-04-22 15:52:28.391+02,-128
9060,2024-04-22 15:52:28.395+02,-139
9061,2024-04-22 15:52:28.399+02,-137
9062,2024-04-22 15:52:28.403+02,-110
9063,2024-04-22 15:52:28.407+02,-56
9064,2024-04-22 15:52:28.411+02,-16
9065,2024-04-22 15:52:28.415+02,-27
9066,2024-04-22 15:52:28.419+02,-129
9067,2024-04-22 15:52:28.423+02,-349
9068,2024-04-22 15:52:28.427+02,-647
9069,2024-04-22 15:52:28.431+02,-915
9070,2024-04-22 15:52:28.435+02,-1034
9071,2024-04-22 15:52:28.439+02,-941
9072,2024-04-22 15:52:28.443+02,-708
9073,2024-04-22 15:52:28.447+02,-450
9074,2024-04-22 15:52:28.451+02,-265
9075,2024-04-22 15:52:28.455+02,-173
9076,2024-04-22 15:52:28.459+02,-126
9077,2024-04-22 15:52:28.463+02,-89
9078,2024-04-22 15:52:28.467+02,-54
9079,2024-04-22 15:52:28.471+02,-38
9080,2024-04-22 15:52:28.475+02,-42
9081,2024-04-22 15:52:28.479+02,-51
9082,2024-04-22 15:52:28.483+02,-49
9083,2024-04-22 15:52:28.487+02,-44
9084,2024-04-22 15:52:28.491+02,-45
9085,2024-04-22 15:52:28.495+02,-59
9086,2024-04-22 15:52:28.499+02,-74
9087,2024-04-22 15:52:28.503+02,-83
9088,2024-04-22 15:52:28.507+02,-80
9089,2024-04-22 15:52:28.511+02,-78
9090,2024-04-22 15:52:28.515+02,-78
9091,2024-04-22 15:52:28.519+02,-72
9092,2024-04-22 15:52:28.523+02,-55
9093,2024-04-22 15:52:28.527+02,-34
9094,2024-04-22 15:52:28.531+02,-26
9095,2024-04-22 15:52:28.535+02,-38
9096,2024-04-22 15:52:28.539+02,-63
9097,2024-04-22 15:52:28.543+02,-90
9098,2024-04-22 15:52:28.547+02,-108
9099,2024-04-22 15:52:28.551+02,-112
9100,2024-04-22 15:52:28.555+02,-99
9101,2024-04-22 15:52:28.559+02,-70
9102,2024-04-22 15:52:28.563+02,-49
9103,2024-04-22 15:52:28.567+02,-40
9104,2024-04-22 15:52:28.571+02,-53
9105,2024-04-22 15:52:28.575+02,-72
9106,2024-04-22 15:52:28.579+02,-94
9107,2024-04-22 15:52:28.583+02,-106
9108,2024-04-22 15:52:28.587+02,-108
9109,2024-04-22 15:52:28.591+02,-93
9110,2024-04-22 15:52:28.595+02,-68
9111,2024-04-22 15:52:28.599+02,-50
9112,2024-04-22 15:52:28.603+02,-49
9113,2024-04-22 15:52:28.607+02,-60
9114,2024-04-22 15:52:28.611+02,-83
9115,2024-04-22 15:52:28.615+02,-103
9116,2024-04-22 15:52:28.619+02,-117
9117,2024-04-22 15:52:28.623+02,-119
9118,2024-04-22 15:52:28.627+02,-112
9119,2024-04-22 15:52:28.631+02,-97
9120,2024-04-22 15:52:28.635+02,-85
9121,2024-04-22 15:52:28.639+02,-87
9122,2024-04-22 15:52:28.643+02,-102
9123,2024-04-22 15:52:28.647+02,-124
9124,2024-04-22 15:52:28.651+02,-144
9125,2024-04-22 15:52:28.655+02,-144
9126,2024-04-22 15:52:28.659+02,-131
9127,2024-04-22 15:52:28.663+02,-118
9128,2024-04-22 15:52:28.667+02,-115
9129,2024-04-22 15:52:28.671+02,-125
9130,2024-04-22 15:52:28.675+02,-141
9131,2024-04-22 15:52:28.679+02,-157
9132,2024-04-22 15:52:28.683+02,-161
9133,2024-04-22 15:52:28.687+02,-157
9134,2024-04-22 15:52:28.691+02,-153
9135,2024-04-22 15:52:28.695+02,-157
9136,2024-04-22 15:52:28.699+02,-160
9137,2024-04-22 15:52:28.703+02,-153
9138,2024-04-22 15:52:28.707+02,-127
9139,2024-04-22 15:52:28.711+02,-97
9140,2024-04-22 15:52:28.715+02,-77
9141,2024-04-22 15:52:28.719+02,-81
9142,2024-04-22 15:52:28.723+02,-85
9143,2024-04-22 15:52:28.727+02,-83
9144,2024-04-22 15:52:28.731+02,-66
9145,2024-04-22 15:52:28.735+02,-46
9146,2024-04-22 15:52:28.739+02,-29
9147,2024-04-22 15:52:28.743+02,-21
9148,2024-04-22 15:52:28.747+02,-15
9149,2024-04-22 15:52:28.751+02,-14
9150,2024-04-22 15:52:28.755+02,-10
9151,2024-04-22 15:52:28.759+02,-2
9152,2024-04-22 15:52:28.763+02,11
9153,2024-04-22 15:52:28.767+02,18
9154,2024-04-22 15:52:28.771+02,19
9155,2024-04-22 15:52:28.775+02,16
9156,2024-04-22 15:52:28.779+02,16
9157,2024-04-22 15:52:28.783+02,23
9158,2024-04-22 15:52:28.787+02,29
9159,2024-04-22 15:52:28.791+02,30
9160,2024-04-22 15:52:28.795+02,20
9161,2024-04-22 15:52:28.799+02,2
9162,2024-04-22 15:52:28.803+02,-13
9163,2024-04-22 15:52:28.807+02,-21
9164,2024-04-22 15:52:28.811+02,-24
9165,2024-04-22 15:52:28.815+02,-19
9166,2024-04-22 15:52:28.819+02,-18
9167,2024-04-22 15:52:28.823+02,-17
9168,2024-04-22 15:52:28.827+02,-13
9169,2024-04-22 15:52:28.831+02,2
9170,2024-04-22 15:52:28.835+02,9
9171,2024-04-22 15:52:28.839+02,7
9172,2024-04-22 15:52:28.843+02,-15
9173,2024-04-22 15:52:28.847+02,-41
9174,2024-04-22 15:52:28.851+02,-54
9175,2024-04-22 15:52:28.855+02,-55
9176,2024-04-22 15:52:28.859+02,-59
9177,2024-04-22 15:52:28.863+02,-59
9178,2024-04-22 15:52:28.867+02,-51
9179,2024-04-22 15:52:28.871+02,-33
9180,2024-04-22 15:52:28.875+02,-15
9181,2024-04-22 15:52:28.879+02,-6
9182,2024-04-22 15:52:28.883+02,-10
9183,2024-04-22 15:52:28.887+02,-16
9184,2024-04-22 15:52:28.891+02,-21
9185,2024-04-22 15:52:28.895+02,-29
9186,2024-04-22 15:52:28.899+02,-43
9187,2024-04-22 15:52:28.903+02,-48
9188,2024-04-22 15:52:28.907+02,-46
9189,2024-04-22 15:52:28.911+02,-42
9190,2024-04-22 15:52:28.915+02,-34
9191,2024-04-22 15:52:28.919+02,-20
9192,2024-04-22 15:52:28.923+02,1
9193,2024-04-22 15:52:28.927+02,12
9194,2024-04-22 15:52:28.931+02,-4
9195,2024-04-22 15:52:28.935+02,-40
9196,2024-04-22 15:52:28.939+02,-72
9197,2024-04-22 15:52:28.943+02,-75
9198,2024-04-22 15:52:28.947+02,-55
9199,2024-04-22 15:52:28.951+02,-45
9200,2024-04-22 15:52:28.955+02,-50
9201,2024-04-22 15:52:28.959+02,-48
9202,2024-04-22 15:52:28.963+02,-36
9203,2024-04-22 15:52:28.967+02,-22
9204,2024-04-22 15:52:28.971+02,-15
9205,2024-04-22 15:52:28.975+02,-19
9206,2024-04-22 15:52:28.979+02,-29
9207,2024-04-22 15:52:28.983+02,-39
9208,2024-04-22 15:52:28.987+02,-45
9209,2024-04-22 15:52:28.991+02,-34
9210,2024-04-22 15:52:28.995+02,-11
9211,2024-04-22 15:52:28.999+02,12
9212,2024-04-22 15:52:29.003+02,16
9213,2024-04-22 15:52:29.007+02,-7
9214,2024-04-22 15:52:29.011+02,-27
9215,2024-04-22 15:52:29.015+02,-32
9216,2024-04-22 15:52:29.019+02,-28
9217,2024-04-22 15:52:29.023+02,-23
9218,2024-04-22 15:52:29.027+02,-39
9219,2024-04-22 15:52:29.031+02,-57
9220,2024-04-22 15:52:29.035+02,-41
9221,2024-04-22 15:52:29.039+02,-6
9222,2024-04-22 15:52:29.043+02,2
9223,2024-04-22 15:52:29.047+02,-79
9224,2024-04-22 15:52:29.051+02,-285
9225,2024-04-22 15:52:29.055+02,-570
9226,2024-04-22 15:52:29.059+02,-821
